district,year,ndvi,rainfall_annual,temp_rabi,zone_type,ndvi_mean,rain_mean,temp_mean,ndvi_deficit,rain_deficit,temp_anomaly,n_ndvi,n_rain,n_temp,sspi,zone_factor,sspi_class,sspi_lag1,sspi_lag2,ndvi_lag1,ndvi_trend,ndvi_trend_slope,ndvi_trend_sig
Kheda,2019,0.4188410347489848,977.56,30.54576923076923,canal,0.4564804347166025,819.3454545454545,32.431843921106214,0.0376393999676176,-158.2145454545455,-1.886074690336983,0.5266266833742281,0.6105018706034151,0.0304043983017296,51.8,1.2,High,81.1,66.6,0.4765355106376199,no trend,0.0011,False
Kheda,2020,0.4676643877762964,980.85,30.624207650273227,canal,0.4564804347166025,819.3454545454545,32.431843921106214,-0.0111839530596938,-161.50454545454556,-1.8076362708329867,0.3581765843045953,0.6087775420861946,0.0493428685597824,44.2,1.2,Moderate,51.8,81.1,0.4188410347489848,no trend,0.0011,False
Kheda,2021,0.448594385376644,706.77,32.65747252747253,canal,0.4564804347166025,819.3454545454545,32.431843921106214,0.0078860493399585,112.57545454545448,0.225628606366314,0.4239718153630318,0.7524261621469154,0.5402620717650506,68.2,1.2,High,44.2,51.8,0.4676643877762964,no trend,0.0011,False
Kheda,2022,0.4594854556684575,786.92,32.59637362637363,canal,0.4564804347166025,819.3454545454545,32.431843921106214,-0.003005020951855,32.4254545454545,0.1645297052674124,0.3863954967393589,0.7104185844401627,0.5255101207622349,64.1,1.2,High,68.2,44.2,0.448594385376644,no trend,0.0011,False
Kheda,2023,0.4645661214983767,918.59,32.3595054945055,canal,0.4564804347166025,819.3454545454545,32.431843921106214,-0.0080856867817742,-99.24454545454556,-0.0723384266007158,0.3688662077962001,0.6414087559105541,0.4683197783403489,58.7,1.2,High,64.1,68.2,0.4594854556684575,no trend,0.0011,False
Kheda,2024,0.4450178010556351,998.46,31.1724043715847,canal,0.4564804347166025,819.3454545454545,32.431843921106214,0.0114626336609673,-179.11454545454558,-1.2594395495215132,0.4363117294788817,0.5995479295669692,0.1817015694077831,51.6,1.2,High,58.7,64.1,0.4645661214983767,no trend,0.0011,False
Kheda,2025,0.4825681788349004,1095.82,31.70846153846153,canal,0.4564804347166025,819.3454545454545,32.431843921106214,-0.0260877441182978,-276.4745454545455,-0.723382382644683,0.3067555956860838,0.5485203841455165,0.3111292500738333,47.1,1.2,Moderate,51.6,58.7,0.4450178010556351,no trend,0.0011,False
Mahesana,2015,0.4179122494388682,616.7,33.346868131868135,inland,0.4379409605354087,793.3772727272727,32.083054895923745,0.0200287110965405,176.67727272727268,1.26381323594439,0.4658663688714951,0.7860226950030209,0.7909253163072265,52.7,0.8,High,,,,no trend,0.0029,False
Mahesana,2016,0.4459194881016567,562.34,33.392732240437155,inland,0.4379409605354087,793.3772727272727,32.083054895923745,-0.0079785275662479,231.0372727272727,1.3096773445134104,0.3692359280090157,0.8145134239380063,0.8019989210730931,50.7,0.8,High,52.7,,0.4179122494388682,no trend,0.0029,False
Mahesana,2017,0.4504467004565375,877.99,32.81153846153846,inland,0.4379409605354087,793.3772727272727,32.083054895923745,-0.0125057399211287,-84.61272727272728,0.7284835656147166,0.3536161615980047,0.6490774675669959,0.6616732851737432,42.7,0.8,Moderate,50.7,52.7,0.4459194881016567,no trend,0.0029,False
Mahesana,2018,0.4311217578435731,429.0,33.89065934065934,inland,0.4379409605354087,793.3772727272727,32.083054895923745,0.0068192026918356,364.3772727272727,1.8076044447355957,0.4202909861609107,0.8843985195265078,0.9222203334608824,56.7,0.8,High,42.7,50.7,0.4504467004565375,no trend,0.0029,False
Mahesana,2019,0.4032929804949675,877.3,30.25197802197802,inland,0.4379409605354087,793.3772727272727,32.083054895923745,0.0346479800404412,-83.92272727272723,-1.831076873945726,0.516305700650861,0.649439104854802,0.0436832802140635,35.6,0.8,Moderate,56.7,42.7,0.4311217578435731,no trend,0.0029,False
Mahesana,2020,0.4416602099137992,978.02,30.442622950819672,inland,0.4379409605354087,793.3772727272727,32.083054895923745,-0.0037192493783904,-184.64272727272729,-1.6404319451040728,0.383931269238619,0.5966505430753369,0.0897133167388599,30.8,0.8,Moderate,35.6,56.7,0.4032929804949675,no trend,0.0029,False
Mahesana,2021,0.4259605180195788,624.29,32.41428571428571,inland,0.4379409605354087,793.3772727272727,32.083054895923745,0.0119804425158299,169.08727272727276,0.3312308183619663,0.4380982711130038,0.7820446848371538,0.5657590713694647,47.2,0.8,Moderate,30.8,35.6,0.4416602099137992,no trend,0.0029,False
Mahesana,2022,0.4467156960572153,810.67,32.14928571428572,inland,0.4379409605354087,793.3772727272727,32.083054895923745,-0.0087747355218065,-17.292727272727234,0.0662308183619728,0.3664888551293869,0.6843606881686003,0.5017764637376498,40.9,0.8,Moderate,47.2,30.8,0.4259605180195788,no trend,0.0029,False
Mahesana,2023,0.450462656784811,978.15,31.670934065934063,inland,0.4379409605354087,793.3772727272727,32.083054895923745,-0.0125216962494022,-184.77272727272725,-0.4121208299896821,0.3535611091505221,0.5965824085138662,0.3862814228828706,35.7,0.8,Moderate,40.9,47.2,0.4467156960572153,no trend,0.0029,False
Mahesana,2024,0.4375010114687522,919.78,31.028743169398908,inland,0.4379409605354087,793.3772727272727,32.083054895923745,0.0004399490666565,-126.40272727272723,-1.054311726524837,0.3982813158183061,0.6271748266142175,0.2312284109668964,34.9,0.8,Moderate,35.7,40.9,0.450462656784811,no trend,0.0029,False
Mahesana,2025,0.4663572973097374,1052.91,31.513956043956043,inland,0.4379409605354087,793.3772727272727,32.083054895923745,-0.0284163367743286,-259.53272727272736,-0.569098851967702,0.2987214964430069,0.5573997945480916,0.348380052365745,32.1,0.8,Moderate,34.9,35.7,0.4375010114687522,no trend,0.0029,False
Mahisagar,2015,0.3800773483404019,763.16,33.30549450549451,hilly,0.4186696281242955,935.9290909090907,32.075187107974,0.0385922797838936,172.7690909090909,1.2303073975205123,0.5299143047582684,0.783974369969716,0.7828355392760944,47.7,0.7,Moderate,,,,no trend,0.0014,False
Mahisagar,2016,0.4599607458940128,682.57,33.27393442622951,hilly,0.4186696281242955,935.9290909090907,32.075187107974,-0.0412911177697172,253.3590909090908,1.1987473182555135,0.254300988638886,0.8262125569614465,0.775215553734806,40.9,0.7,Moderate,47.7,,0.3800773483404019,no trend,0.0014,False
Mahisagar,2017,0.4299972371591747,846.65,33.10076923076923,hilly,0.4186696281242955,935.9290909090907,32.075187107974,-0.0113276090348791,89.27909090909088,1.0255821227952353,0.3576809431461855,0.7402162581451772,0.733405890502271,41.0,0.7,Moderate,40.9,47.7,0.4599607458940128,no trend,0.0014,False
Mahisagar,2018,0.4421336929832313,603.4,33.90010989010989,hilly,0.4186696281242955,935.9290909090907,32.075187107974,-0.0234640648589357,332.5290909090909,1.8249227821358929,0.3158078013164358,0.8677065048971122,0.9264017386937828,46.3,0.7,Moderate,41.0,40.9,0.4299972371591747,no trend,0.0014,False
Mahisagar,2019,0.3534105980947866,1177.0,30.265054945054946,hilly,0.4186696281242955,935.9290909090907,32.075187107974,0.0652590300295089,-241.07090909090917,-1.81013216291905,0.6219197988960071,0.567075855207863,0.0487402508841827,32.2,0.7,Moderate,46.3,41.0,0.4421336929832313,no trend,0.0014,False
Mahisagar,2020,0.43325852560275,999.91,30.81349726775956,hilly,0.4186696281242955,935.9290909090907,32.075187107974,-0.0145888974784544,-63.98090909090911,-1.2616898402144372,0.3464288613584476,0.6598908512913169,0.1811582506664137,29.0,0.7,Moderate,32.2,46.3,0.3534105980947866,no trend,0.0014,False
Mahisagar,2021,0.3946977430539374,866.0,31.863406593406594,hilly,0.4186696281242955,935.9290909090907,32.075187107974,0.0239718850703581,69.92909090909086,-0.2117805145674012,0.4794710888538936,0.730074690726267,0.4346523504092786,38.9,0.7,Moderate,29.0,32.2,0.43325852560275,no trend,0.0014,False
Mahisagar,2022,0.413742730724793,930.62,31.766153846153845,hilly,0.4186696281242955,935.9290909090907,32.075187107974,0.0049268973995025,5.309090909090855,-0.3090332618201508,0.4137621634930944,0.6962065725552081,0.4111712773202639,35.8,0.7,Moderate,38.9,29.0,0.3946977430539374,no trend,0.0014,False
Mahisagar,2023,0.4232551122293467,969.75,31.86230769230769,hilly,0.4186696281242955,935.9290909090907,32.075187107974,-0.0045854841050511,-33.82090909090914,-0.212879415666304,0.3809425903283046,0.6756980695525228,0.4343870275495152,34.8,0.7,Moderate,35.8,38.9,0.413742730724793,no trend,0.0014,False
Mahisagar,2024,0.4338702656171331,1251.07,31.207978142076502,hilly,0.4186696281242955,935.9290909090907,32.075187107974,-0.0152006374928375,-315.1409090909091,-0.8672089658974933,0.344318238887065,0.5282548785298946,0.2764032129293453,27.4,0.7,Moderate,34.8,35.8,0.4232551122293467,no trend,0.0014,False
Mahisagar,2025,0.4409619096676834,1205.09,31.468351648351646,hilly,0.4186696281242955,935.9290909090907,32.075187107974,-0.0222922815433878,-269.16090909090906,-0.6068354596223493,0.3198506825065452,0.5523535488100753,0.3392687823245257,28.4,0.7,Moderate,27.4,34.8,0.4338702656171331,no trend,0.0014,False
Morbi,2015,0.325805380384716,607.75,33.02884615384615,coastal,0.3276175715128174,708.96,32.079326766130045,0.0018121911281013,101.21000000000004,0.9495193877161086,0.4030158188146199,0.7464693909056086,0.7150410145250237,90.2,1.5,Critical,,,,no trend,0.0011,False
Morbi,2016,0.3458111711322422,324.24,33.45393442622951,coastal,0.3276175715128174,708.96,32.079326766130045,-0.0181935996194247,384.72,1.374607660099464,0.3339919352746677,0.8950603872330127,0.8176759433581968,97.7,1.5,Critical,90.2,,0.325805380384716,no trend,0.0011,False
Morbi,2017,0.3398701420863497,772.53,32.699340659340656,coastal,0.3276175715128174,708.96,32.079326766130045,-0.0122525705735322,-63.569999999999936,0.6200138932106114,0.3544896452700531,0.6601062136814201,0.6354839550251261,79.8,1.5,Critical,97.7,90.2,0.3458111711322422,no trend,0.0011,False
Morbi,2018,0.2803277270970454,291.24,33.82340659340659,coastal,0.3276175715128174,708.96,32.079326766130045,0.047289844415772,417.72,1.7440798272765434,0.5599226006466085,0.9123560836063482,0.9068827082765664,100.0,1.5,Critical,79.8,97.7,0.3398701420863497,no trend,0.0011,False
Morbi,2019,0.2750165236988244,835.43,30.195714285714285,coastal,0.3276175715128174,708.96,32.079326766130045,0.0526010478139929,-126.46999999999991,-1.88361248041576,0.5782472892051518,0.6271395681698201,0.0309988836273779,68.8,1.5,High,100.0,79.8,0.2803277270970454,no trend,0.0011,False
Morbi,2020,0.3514882853341116,1060.41,30.076830601092897,coastal,0.3276175715128174,708.96,32.079326766130045,-0.0238707138212941,-351.45000000000005,-2.002496165037148,0.3144047830117011,0.5092248478645772,0.0022951547709445,45.7,1.5,Moderate,68.8,100.0,0.2750165236988244,no trend,0.0011,False
Morbi,2021,0.3338502159010376,687.55,31.499450549450547,coastal,0.3276175715128174,708.96,32.079326766130045,-0.0062326443882201,21.41000000000008,-0.579876216679498,0.3752595657984618,0.7046452524028155,0.3457779244500475,72.5,1.5,High,45.7,68.8,0.3514882853341116,no trend,0.0011,False
Morbi,2022,0.3247292376438035,730.46,32.322637362637366,coastal,0.3276175715128174,708.96,32.079326766130045,0.0028883338690138,-21.5,0.243310596507321,0.4067287213516164,0.6821556059973662,0.5445312786984156,80.6,1.5,Critical,72.5,45.7,0.3338502159010376,no trend,0.0011,False
Morbi,2023,0.353246671293603,752.1800000000001,32.496373626373625,coastal,0.3276175715128174,708.96,32.079326766130045,-0.0256290997807855,-43.22000000000003,0.4170468602435804,0.3083380081854559,0.6707718931116436,0.5864788228269243,75.7,1.5,Critical,80.6,72.5,0.3247292376438035,no trend,0.0011,False
Morbi,2024,0.3192714774649153,848.45,31.35704918032787,coastal,0.3276175715128174,708.96,32.079326766130045,0.008346094047902,-139.49,-0.7222775858021748,0.4255590594137673,0.6203156297825223,0.3113959964243506,69.8,1.5,High,75.7,80.6,0.353246671293603,no trend,0.0011,False
Morbi,2025,0.3543764546043429,888.32,31.91901098901099,coastal,0.3276175715128174,708.96,32.079326766130045,-0.0267588830915255,-179.36,-0.1603157771190559,0.3044400352110291,0.5994192838914651,0.4470781923075122,66.5,1.5,High,69.8,75.7,0.3192714774649153,no trend,0.0011,False
Narmada,2015,0.4545387154913067,1018.83,33.35043956043956,canal,0.4113918090322688,1153.2536363636364,32.64504484586451,-0.0431469064590379,134.42363636363632,0.7053947145750499,0.2478981553801074,0.7638770566631791,0.6560986251860433,63.7,1.2,High,,,,no trend,-0.0053,False
Narmada,2016,0.5094477290494887,812.75,33.632295081967214,canal,0.4113918090322688,1153.2536363636364,32.64504484586451,-0.0980559200172198,340.5036363636364,0.9872502361027032,0.0584513394574591,0.8718860599546026,0.7241508940266652,61.1,1.2,High,63.7,,0.4545387154913067,no trend,-0.0053,False
Narmada,2017,0.4674637268764106,942.27,33.8389010989011,canal,0.4113918090322688,1153.2536363636364,32.64504484586451,-0.0560719178441417,210.9836363636364,1.1938562530365855,0.2033043429256667,0.8040030722493174,0.7740346363506388,66.7,1.2,High,61.1,63.7,0.5094477290494887,no trend,-0.0053,False
Narmada,2018,0.4121110127971508,751.33,34.65598901098901,canal,0.4113918090322688,1153.2536363636364,32.64504484586451,-0.0007192037648819,401.9236363636363,2.0109441651244992,0.3942820122637082,0.904077019689459,0.971315448727322,86.0,1.2,Critical,66.7,61.1,0.4674637268764106,no trend,-0.0053,False
Narmada,2019,0.293343248162849,1598.11,30.918296703296704,canal,0.4113918090322688,1153.2536363636364,32.64504484586451,0.1180485608694197,-444.85636363636354,-1.726748142567807,0.804053985682565,0.4602694507496709,0.0688728058158693,60.0,1.2,High,86.0,66.7,0.4121110127971508,no trend,-0.0053,False
Narmada,2020,0.369111163438904,1244.91,31.76273224043716,canal,0.4113918090322688,1153.2536363636364,32.64504484586451,0.0422806455933648,-91.65636363636372,-0.8823126054273516,0.5426398868309071,0.6453858131454917,0.2727565327714158,61.3,1.2,High,60.0,86.0,0.293343248162849,no trend,-0.0053,False
Narmada,2021,0.3621997990981016,1180.77,32.10384615384615,canal,0.4113918090322688,1153.2536363636364,32.64504484586451,0.0491920099341671,-27.51636363636362,-0.5411986920183622,0.5664854430192179,0.6790023575511202,0.3551163730710412,66.4,1.2,High,61.3,60.0,0.369111163438904,no trend,-0.0053,False
Narmada,2022,0.4184957544162218,1215.64,32.13884615384615,canal,0.4113918090322688,1153.2536363636364,32.64504484586451,-0.0071039453839529,-62.38636363636374,-0.5061986920183585,0.3722534072708294,0.660726571716629,0.3635669061544896,56.5,1.2,High,66.4,61.3,0.3621997990981016,no trend,-0.0053,False
Narmada,2023,0.3729231694739522,1011.25,32.56406593406593,canal,0.4113918090322688,1153.2536363636364,32.64504484586451,0.0384686395583165,142.00363636363636,-0.0809789117985815,0.5294877218434122,0.7678498257089331,0.4662335867397317,71.7,1.2,High,56.5,66.4,0.4184957544162218,no trend,-0.0053,False
Narmada,2024,0.440215675791352,1680.8,31.8651912568306,canal,0.4113918090322688,1153.2536363636364,32.64504484586451,-0.0288238667590832,-527.5463636363636,-0.7798535890339124,0.2973154384390155,0.4169306285341827,0.2974946272779941,40.7,1.2,Moderate,71.7,56.5,0.3729231694739522,no trend,-0.0053,False
Narmada,2025,0.4254599047592192,1229.13,32.26489010989011,canal,0.4113918090322688,1153.2536363636364,32.64504484586451,-0.0140680957269503,-75.87636363636375,-0.3801547359744006,0.3482257290702458,0.6536563006840139,0.3939994381692913,56.0,1.2,High,40.7,71.7,0.440215675791352,no trend,-0.0053,False
Navsari,2015,0.5533150667891517,1316.1699999999998,34.550219780219784,inland,0.482646483411377,1621.3572727272729,33.74819330942282,-0.0706685833777746,305.187272727273,0.8020264707969673,0.1529429973242839,0.8533763295768799,0.6794297638393274,42.4,0.8,Moderate,,,,no trend,-0.0052,False
Navsari,2016,0.5323370707733757,1388.96,34.2712568306011,inland,0.482646483411377,1621.3572727272729,33.74819330942282,-0.0496905873619986,232.3972727272728,0.5230635211782797,0.2253211788302339,0.8152262162733923,0.612075888559076,42.3,0.8,Moderate,42.4,,0.5533150667891517,no trend,-0.0052,False
Navsari,2017,0.5066650079247231,1406.5,34.2760989010989,inland,0.482646483411377,1621.3572727272729,33.74819330942282,-0.0240185245133461,214.85727272727289,0.5279055916760811,0.3138948072690321,0.8060332915949588,0.6132449764714776,44.9,0.8,Moderate,42.3,42.4,0.5323370707733757,no trend,-0.0052,False
Navsari,2018,0.4922110251131315,1288.02,35.7423076923077,inland,0.482646483411377,1621.3572727272729,33.74819330942282,-0.0095645417017544,333.3372727272729,1.9941143828848809,0.3637638696253471,0.8681300826953463,0.96725200211009,55.3,0.8,High,44.9,42.3,0.5066650079247231,no trend,-0.0052,False
Navsari,2019,0.3884970046591789,1998.63,32.44346153846154,inland,0.482646483411377,1621.3572727272729,33.74819330942282,0.094149478752198,-377.27272727272725,-1.3047317709612756,0.7215974868823439,0.495690846336076,0.1707660432449391,40.4,0.8,Moderate,55.3,44.9,0.4922110251131315,no trend,-0.0052,False
Navsari,2020,0.4470328257337441,1921.6,32.832513661202185,inland,0.482646483411377,1621.3572727272729,33.74819330942282,0.0356136576776329,-300.24272727272705,-0.9156796482206316,0.5196374770154066,0.5360631945675316,0.2647002670850895,36.9,0.8,Moderate,40.4,55.3,0.3884970046591789,no trend,-0.0052,False
Navsari,2021,0.4705782702238215,1731.87,33.06318681318681,inland,0.482646483411377,1621.3572727272729,33.74819330942282,0.0120682131875555,-110.51272727272703,-0.6850064962360065,0.4384010970647427,0.6355029664739843,0.3203948700082089,38.2,0.8,Moderate,36.9,40.4,0.4470328257337441,no trend,-0.0052,False
Navsari,2022,0.4817634503321137,1867.99,33.06945054945055,inland,0.482646483411377,1621.3572727272729,33.74819330942282,0.0008830330792632,-246.63272727272715,-0.6787427599722662,0.3998100421591213,0.5641608394940321,0.3219072103088581,35.0,0.8,Moderate,38.2,36.9,0.4705782702238215,no trend,-0.0052,False
Navsari,2023,0.4754477998441587,1363.86,34.19565934065934,inland,0.482646483411377,1621.3572727272729,33.74819330942282,0.0071986835672183,257.49727272727296,0.447466031236523,0.4216002692619193,0.8283814277573536,0.5938233431368359,48.6,0.8,Moderate,35.0,38.2,0.4817634503321137,no trend,-0.0052,False
Navsari,2024,0.4797930159689696,1825.37,33.083224043715845,inland,0.482646483411377,1621.3572727272729,33.74819330942282,0.0028534674424073,-204.01272727272703,-0.6649692657069721,0.4066084253733212,0.5864984934162005,0.3252327351363879,35.9,0.8,Moderate,48.6,35.0,0.4754477998441587,no trend,-0.0052,False
Navsari,2025,0.4814707801627785,1725.96,33.70274725274725,inland,0.482646483411377,1621.3572727272729,33.74819330942282,0.0011757032485985,-104.60272727272718,-0.0454460566755656,0.4008198113773818,0.6386004684608452,0.4748127743902,40.2,0.8,Moderate,35.9,48.6,0.4797930159689696,no trend,-0.0052,False
PanchMahals,2015,0.4147377378509536,763.16,33.30549450549451,hilly,0.4498176763471009,935.9290909090907,32.075187107974,0.0350799384961473,172.7690909090909,1.2303073975205123,0.5177960416484766,0.783974369969716,0.7828355392760944,47.4,0.7,Moderate,,,,no trend,-0.0002,False
PanchMahals,2016,0.5062569019072833,682.57,33.27393442622951,hilly,0.4498176763471009,935.9290909090907,32.075187107974,-0.0564392255601823,253.3590909090908,1.1987473182555135,0.20203705960079,0.8262125569614465,0.775215553734806,39.5,0.7,Moderate,47.4,,0.4147377378509536,no trend,-0.0002,False
PanchMahals,2017,0.4708323342565982,846.65,33.10076923076923,hilly,0.4498176763471009,935.9290909090907,32.075187107974,-0.0210146579094972,89.27909090909088,1.0255821227952353,0.3242587334567163,0.7402162581451772,0.733405890502271,40.0,0.7,Moderate,39.5,47.4,0.5062569019072833,no trend,-0.0002,False
PanchMahals,2018,0.4650751167359944,603.4,33.90010989010989,hilly,0.4498176763471009,935.9290909090907,32.075187107974,-0.0152574403888934,332.5290909090909,1.8249227821358929,0.3441222578068082,0.8677065048971122,0.9264017386937828,47.1,0.7,Moderate,40.0,39.5,0.4708323342565982,no trend,-0.0002,False
PanchMahals,2019,0.3720828510097895,1177.0,30.265054945054946,hilly,0.4498176763471009,935.9290909090907,32.075187107974,0.0777348253373114,-241.07090909090917,-1.81013216291905,0.6649637281893557,0.567075855207863,0.0487402508841827,33.4,0.7,Moderate,47.1,40.0,0.4650751167359944,no trend,-0.0002,False
PanchMahals,2020,0.4596077470962809,999.91,30.81349726775956,hilly,0.4498176763471009,935.9290909090907,32.075187107974,-0.0097900707491799,-63.98090909090911,-1.2616898402144372,0.3629857503847319,0.6598908512913169,0.1811582506664137,29.5,0.7,Moderate,33.4,47.1,0.3720828510097895,no trend,-0.0002,False
PanchMahals,2021,0.4339633470797696,866.0,31.863406593406594,hilly,0.4498176763471009,935.9290909090907,32.075187107974,0.0158543292673313,69.92909090909086,-0.2117805145674012,0.4514639366524008,0.730074690726267,0.4346523504092786,38.1,0.7,Moderate,29.5,33.4,0.4596077470962809,no trend,-0.0002,False
PanchMahals,2022,0.4564654532634663,930.62,31.766153846153845,hilly,0.4498176763471009,935.9290909090907,32.075187107974,-0.0066477769163653,5.309090909090855,-0.3090332618201508,0.3738272775356306,0.6962065725552081,0.4111712773202639,34.7,0.7,Moderate,38.1,29.5,0.4339633470797696,no trend,-0.0002,False
PanchMahals,2023,0.4394281168525891,969.75,31.86230769230769,hilly,0.4498176763471009,935.9290909090907,32.075187107974,0.0103895594945118,-33.82090909090914,-0.212879415666304,0.4326094141227983,0.6756980695525228,0.4343870275495152,36.3,0.7,Moderate,34.7,38.1,0.4564654532634663,no trend,-0.0002,False
PanchMahals,2024,0.4603005455096393,1251.07,31.207978142076502,hilly,0.4498176763471009,935.9290909090907,32.075187107974,-0.0104828691625383,-315.1409090909091,-0.8672089658974933,0.3605954606129454,0.5282548785298946,0.2764032129293453,27.9,0.7,Moderate,36.3,34.7,0.4394281168525891,no trend,-0.0002,False
PanchMahals,2025,0.4692442882557461,1205.09,31.468351648351646,hilly,0.4498176763471009,935.9290909090907,32.075187107974,-0.0194266119086451,-269.16090909090906,-0.6068354596223493,0.3297378021724808,0.5523535488100753,0.3392687823245257,28.7,0.7,Moderate,27.9,36.3,0.4603005455096393,no trend,-0.0002,False
Patan,2015,0.3543667411971778,565.37,33.12758241758242,inland,0.3468958326288714,729.1409090909091,32.10017941075318,-0.0074709085683064,163.77090909090907,1.027403006829239,0.3709873126475318,0.7792583147988269,0.7338455316671416,48.4,0.8,Moderate,,,,no trend,0.0018,False
Patan,2016,0.3524355161134866,478.56,33.29765027322404,inland,0.3468958326288714,729.1409090909091,32.10017941075318,-0.0055396834846151,250.58090909090907,1.1974708624708654,0.3776504161933199,0.8247564785009254,0.7749073613965852,50.7,0.8,High,48.4,,0.3543667411971778,no trend,0.0018,False
Patan,2017,0.3592169517052608,954.03,32.69401098901099,inland,0.3468958326288714,729.1409090909091,32.10017941075318,-0.0123211190763893,-224.8890909090909,0.593831578257813,0.3542531395533955,0.5755569404818401,0.6291623973477014,40.0,0.8,Moderate,50.7,48.4,0.3524355161134866,no trend,0.0018,False
Patan,2018,0.3079517152860865,320.47,33.85423076923077,inland,0.3468958326288714,729.1409090909091,32.10017941075318,0.0389441173427849,408.67090909090905,1.7540513584775894,0.5311282130209497,0.9076133463694286,0.9092902726853396,60.6,0.8,High,40.0,50.7,0.3592169517052608,no trend,0.0018,False
Patan,2019,0.2915744810575395,778.32,30.313626373626374,inland,0.3468958326288714,729.1409090909091,32.10017941075318,0.0553213515713318,-49.179090909090974,-1.7865530371268044,0.5876328682162225,0.6676486619896818,0.0544332846723581,38.6,0.8,Moderate,60.6,40.0,0.3079517152860865,no trend,0.0018,False
Patan,2020,0.3507874648982222,890.53,30.44098360655737,inland,0.3468958326288714,729.1409090909091,32.10017941075318,-0.0038916322693507,-161.3890909090909,-1.6591958041958037,0.3833365146128164,0.6088380532002281,0.0851828992523507,31.0,0.8,Moderate,38.6,60.6,0.2915744810575395,no trend,0.0018,False
Patan,2021,0.3407957547896404,549.51,32.395054945054945,inland,0.3468958326288714,729.1409090909091,32.10017941075318,0.0061000778392309,179.63090909090909,0.2948755343017666,0.4178098650343685,0.7875707312982542,0.5569813133492119,46.6,0.8,Moderate,31.0,38.6,0.3507874648982222,no trend,0.0018,False
Patan,2022,0.3601461639485373,863.78,32.02631868131868,inland,0.3468958326288714,729.1409090909091,32.10017941075318,-0.0132503313196659,-134.6390909090909,-0.0738607294345001,0.3510471759165047,0.6228580495028561,0.4679522277557797,38.0,0.8,Moderate,46.6,31.0,0.3407957547896404,no trend,0.0018,False
Patan,2023,0.3700404150169412,952.43,31.659010989010987,inland,0.3468958326288714,729.1409090909091,32.10017941075318,-0.0231445823880697,-223.28909090909087,-0.4411684217421907,0.3169100782091819,0.5763955196999413,0.3792680618800406,33.9,0.8,Moderate,38.0,46.6,0.3601461639485373,no trend,0.0018,False
Patan,2024,0.3563227115822693,741.03,31.452185792349727,inland,0.3468958326288714,729.1409090909091,32.10017941075318,-0.0094268789533978,-11.889090909090896,-0.6479936184034507,0.3642388329812209,0.6871927988915509,0.3293313999692834,37.5,0.8,Moderate,33.9,38.0,0.3700404150169412,no trend,0.0018,False
Patan,2025,0.3722162433224238,926.52,31.84131868131868,inland,0.3468958326288714,729.1409090909091,32.10017941075318,-0.0253204106935523,-197.3790909090909,-0.2588607294344989,0.3094030457976219,0.5899752619130662,0.4232851243147008,34.9,0.8,Moderate,37.5,33.9,0.3563227115822693,no trend,0.0018,False
Porbandar,2015,0.3132640087128931,742.6,28.64763736263736,coastal,0.3176866331264165,971.7236363636364,27.898721005770184,0.0044226244135233,229.12363636363625,0.7489163568671771,0.4120223232490454,0.8135104641345386,0.6666066559870601,92.4,1.5,Critical,,,,no trend,0.0018,False
Porbandar,2016,0.3608175176672781,474.02,28.2696174863388,coastal,0.3176866331264165,971.7236363636364,27.898721005770184,-0.0431308845408616,497.7036363636363,0.3708964805686143,0.2479534341255588,0.9542764681330368,0.5753360996767255,86.6,1.5,Critical,92.4,,0.3132640087128931,no trend,0.0018,False
Porbandar,2017,0.3236514358830907,586.69,28.126373626373628,coastal,0.3176866331264165,971.7236363636364,27.898721005770184,-0.0059648027566742,385.0336363636362,0.2276526206034432,0.3761836717144085,0.8952247678183791,0.5407507574585428,89.8,1.5,Critical,86.6,92.4,0.3608175176672781,no trend,0.0018,False
Porbandar,2018,0.3009215741013406,386.78,28.517252747252748,coastal,0.3176866331264165,971.7236363636364,27.898721005770184,0.0167650590250758,584.9436363636363,0.6185317414825633,0.4546061321061194,1.0,0.6351260986761958,100.0,1.5,Critical,89.8,86.6,0.3236514358830907,no trend,0.0018,False
Porbandar,2019,0.22920058461016,983.68,27.055879120879123,coastal,0.3176866331264165,971.7236363636364,27.898721005770184,0.0884860485162565,-11.956363636363676,-0.8428418848910617,0.7020575469731646,0.6871575404471535,0.2822864936205423,88.8,1.5,Critical,100.0,89.8,0.3009215741013406,no trend,0.0018,False
Porbandar,2020,0.3221684623780956,1316.36,27.081202185792343,coastal,0.3176866331264165,971.7236363636364,27.898721005770184,-0.0044818292516791,-344.6363636363636,-0.8175188199778418,0.3813002198075786,0.5127959565234794,0.2884005907012124,60.6,1.5,High,88.8,100.0,0.22920058461016,no trend,0.0018,False
Porbandar,2021,0.3096195672166574,1080.94,27.56087912087912,coastal,0.3176866331264165,971.7236363636364,27.898721005770184,0.008067065909759,-109.21636363636378,-0.3378418848910627,0.4245963578662699,0.636182406226832,0.4042156138245694,74.0,1.5,High,60.6,88.8,0.3221684623780956,no trend,0.0018,False
Porbandar,2022,0.3474662939276297,988.06,27.68785714285714,coastal,0.3176866331264165,971.7236363636364,27.898721005770184,-0.0297796608012131,-16.33636363636367,-0.2108638629130439,0.2940177624068738,0.6848619298376016,0.4348736702701684,69.9,1.5,High,74.0,60.6,0.3096195672166574,no trend,0.0018,False
